6.666666666666666297e-01
4.000000000000000083e-02
5.333333333333333676e-02
4.000000000000000083e-02
4.333333333333333481e-02
3.666666666666666685e-02
5.000000000000000278e-02
6.333333333333333870e-02
2.333333333333333440e-02
3.333333333333333287e-02
4.666666666666666879e-02
