6.866666666666666474e-01
8.966666666666666119e-01
9.433333333333333570e-01
9.200000000000000400e-01
9.333333333333333481e-01
9.133333333333333304e-01
8.866666666666667140e-01
8.933333333333333126e-01
9.066666666666666208e-01
8.900000000000000133e-01
8.933333333333333126e-01
