6.500000000000000222e-01
5.266666666666666163e-01
2.200000000000000011e-01
1.199999999999999956e-01
1.133333333333333276e-01
9.666666666666666463e-02
8.999999999999999667e-02
7.333333333333333370e-02
5.666666666666666380e-02
5.999999999999999778e-02
5.666666666666666380e-02
