7.033333333333333659e-01
4.866666666666666918e-01
3.133333333333333526e-01
2.166666666666666741e-01
1.833333333333333204e-01
1.866666666666666752e-01
1.600000000000000033e-01
1.266666666666666774e-01
1.366666666666666585e-01
1.033333333333333326e-01
8.666666666666666963e-02
