8.666666666666666963e-02
3.666666666666666685e-02
7.333333333333333370e-02
2.666666666666666838e-02
4.666666666666666879e-02
4.666666666666666879e-02
7.000000000000000666e-02
5.000000000000000278e-02
4.666666666666666879e-02
7.333333333333333370e-02
7.666666666666666075e-02
