6.999999999999999556e-01
4.633333333333333193e-01
2.066666666666666652e-01
1.100000000000000006e-01
1.266666666666666774e-01
9.333333333333333759e-02
7.333333333333333370e-02
5.000000000000000278e-02
4.666666666666666879e-02
6.666666666666666574e-02
5.333333333333333676e-02
