6.968000000000000000e+03,6.956000000000000000e+03,7.173000000000000000e+03,7.416000000000000000e+03,7.617000000000000000e+03,7.790000000000000000e+03,8.085000000000000000e+03
6.600000000000000000e+03,6.589000000000000000e+03,6.787000000000000000e+03,7.008000000000000000e+03,7.190000000000000000e+03,7.348000000000000000e+03,7.616000000000000000e+03
6.115000000000000000e+03,6.106000000000000000e+03,6.278000000000000000e+03,6.471000000000000000e+03,6.631000000000000000e+03,6.769000000000000000e+03,7.004000000000000000e+03
5.829000000000000000e+03,5.820000000000000000e+03,5.979000000000000000e+03,6.156000000000000000e+03,6.303000000000000000e+03,6.430000000000000000e+03,6.646000000000000000e+03
5.447000000000000000e+03,5.439000000000000000e+03,5.579000000000000000e+03,5.737000000000000000e+03,5.867000000000000000e+03,5.980000000000000000e+03,6.171000000000000000e+03
5.218000000000000000e+03,5.211000000000000000e+03,5.341000000000000000e+03,5.487000000000000000e+03,5.607000000000000000e+03,5.712000000000000000e+03,5.890000000000000000e+03
4.909000000000000000e+03,4.903000000000000000e+03,5.019000000000000000e+03,5.150000000000000000e+03,5.258000000000000000e+03,5.352000000000000000e+03,5.511000000000000000e+03
4.723000000000000000e+03,4.717000000000000000e+03,4.825000000000000000e+03,4.947000000000000000e+03,5.048000000000000000e+03,5.135000000000000000e+03,5.284000000000000000e+03
